,mc1,mc10,mc100,mc101,mc102,mc103,mc104,mc105,mc106,mc107,mc108,mc109,mc11,mc110,mc111,mc112,mc113,mc114,mc115,mc116,mc117,mc118,mc119,mc12,mc120,mc121,mc122,mc123,mc124,mc125,mc126,mc127,mc128,mc129,mc13,mc130,mc131,mc132,mc133,mc134,mc135,mc136,mc137,mc138,mc139,mc14,mc140,mc141,mc142,mc143,mc144,mc145,mc146,mc147,mc148,mc149,mc15,mc150,mc151,mc152,mc153,mc154,mc155,mc156,mc157,mc158,mc159,mc16,mc160,mc161,mc162,mc163,mc164,mc165,mc166,mc167,mc168,mc169,mc17,mc170,mc171,mc172,mc173,mc174,mc175,mc176,mc177,mc178,mc179,mc18,mc180,mc181,mc182,mc183,mc184,mc185,mc186,mc187,mc188,mc189,mc19,mc190,mc191,mc192,mc193,mc194,mc195,mc196,mc197,mc198,mc199,mc2,mc20,mc200,mc201,mc202,mc203,mc204,mc205,mc206,mc207,mc208,mc209,mc21,mc210,mc211,mc212,mc213,mc214,mc215,mc216,mc217,mc218,mc219,mc22,mc220,mc221,mc222,mc223,mc224,mc225,mc226,mc227,mc228,mc229,mc23,mc230,mc231,mc232,mc24,mc25,mc26,mc27,mc28,mc29,mc3,mc30,mc31,mc32,mc33,mc34,mc35,mc36,mc37,mc38,mc39,mc4,mc40,mc41,mc42,mc43,mc44,mc45,mc46,mc47,mc48,mc49,mc5,mc50,mc51,mc52,mc53,mc54,mc55,mc56,mc57,mc58,mc59,mc6,mc60,mc61,mc62,mc63,mc64,mc65,mc66,mc67,mc68,mc69,mc7,mc70,mc71,mc72,mc73,mc74,mc75,mc76,mc77,mc78,mc79,mc8,mc80,mc81,mc82,mc83,mc84,mc85,mc86,mc87,mc88,mc89,mc9,mc90,mc91,mc92,mc93,mc94,mc95,mc96,mc97,mc98,mc99
EX_cellb_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cellttr_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cgly_m,0.084818124767708,0.05516104064975,0.048339902065322,0.000214735145278,0.049870080090955,0.055744637404814,0.051539983825705,0.084100436174481,0.044792586495191,0.084752830091361,0.08401260666858,0.05853862688582,0.02469341038227,0.062366231621468,0.076825149394836,0.053847357435757,0.086400463365521,0.057668478113442,0.050827812918101,0.065558971971768,0.052174085477986,0.035059225790292,0.086497330902489,0.082917210274218,0.039275214989175,0.04427803309693,0.017086834227825,0.037243987630973,0.086133584933009,0.052696073148809,0.032358816264377,0.081573025948615,0.052429556055245,0.062480004938834,0.000522477435879,0.076041483122594,0.086192561824419,0.079563761412487,0.005949271886948,0.061079968285867,0.033867226063649,0.083013915378842,0.042156060327216,0.056694824275724,0.000717391976877,0.084521531462883,0.039239658784254,0.085623131346779,0.04178708541167,0.085094395527676,0.045903112511724,0.054602962241575,0.057919813057765,0.084416653530298,0.082006621996584,0.054763199865306,0.061471352354943,0.084109263280652,0.001612550167465,0.082095591259417,0.044634042347525,0.064617108677908,0.043129024430527,0.055340074244896,0.057434374101035,0.061254801196355,0.084585605310281,0.084655362319495,0.029871998763611,0.063885020678754,0.049702438682061,0.074603635033327,0.033890467934043,0.072794538433527,0.048367740243634,0.018225357439292,0.042591545374535,0.084162352753765,0.001032679888795,0.05274111744518,0.061479244682232,0.025623005688317,0.046186635282538,0.085050134231096,0.087922742817227,0.069219871696419,0.08524269709983,0.000404250710176,0.033005922432039,0.025601464952274,0.057082185183845,0.083242681410752,0.052244532951931,0.084398270193901,0.026064898038612,0.039327772868205,0.013035570117381,0.044367998130838,0.06061390676814,0.041910576547252,0.004811665375655,0.048684027275954,0.046267653199266,0.036795801102244,0.025729016411674,0.067357282737817,0.065929522175793,0.044235441434466,0.077881431587912,0.023387642525563,0.030651510813527,0.042031575024453,0.074066919892971,0.038467385721901,0.046703183985187,0.056809409158518,0.086341618396659,0.015851693739364,0.057674427045868,0.042695026941829,0.034975538447498,0.050555113725977,0.084174343692894,0.019685372828576,0.074058256523699,0.071484810992729,0.083580042708604,0.067633328905231,0.069778864327873,0.049141424815616,0.049660484572655,0.046148159050631,0.032811944236414,0.051645745585347,0.083868932424821,0.024768917544407,0.083093423850414,0.045329216650202,0.080468690274415,0.002377345567538,0.009300283922016,0.085636123927202,0.08085607892906,0.041640699157824,0.07201963677619,0.018555852813051,0.08512398012931,0.074562439439774,0.04617285658685,0.082241681824485,0.043838067355182,0.086603552876454,0.081498671596592,0.026171733533147,0.02512034046913,0.077093715718547,0.051635904300952,0.084764919577424,0.00555030287444,0.083162056571609,0.085427609573685,0.084586731990839,0.069826274947559,0.068000162429939,0.01983716457346,0.084330926494317,0.066882589697912,0.059741421535705,0.036038796184243,0.057741004443983,0.038564050815808,0.065973020583897,0.08416709532014,0.086731342849021,0.038962997984413,0.074000696117309,0.007064484997272,0.077019091207148,0.081133353922724,0.075519043070358,0.083233263389275,0.051831675622339,0.044594713682841,0.079858541232511,0.048146503490216,0.086231928138545,0.004815872855716,0.065208516039775,0.083310799180936,0.001816631418365,0.017785544746403,0.077849938062968,0.041608162594343,0.076561558994172,0.085906812729036,0.084298298084491,0.025801233547668,0.040194448264742,0.027086963690408,0.050199927748849,0.017457456893567,0.074158993826927,0.031365533724397,0.053214362965832,0.079484573370337,0.079013224399091,0.009663088204888,0.005160698704458,0.076087351178217,0.083465811243741,0.015683450502024,0.06955293108615,0.072911130986654,0.052259363345911,0.065660802529919,0.0861672084784,0.063487371288375,0.066141840555929,0.083380187656303,0.055100360907545,0.047600451412791,0.084730390888353,0.083829237615419,0.038704896942136,0.081169493339303,0.034352981610368,0.026291333053109,0.076882949540504,0.041296923590721,0.022231351897744,0.083829035763756,0.020634301462223
EX_chlphncl_glc_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chlphncl_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chol_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cholate_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chols_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chor_m,0.036789900207622,0.0,0.0,0.0,0.110122650246552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145085987426612,0.0,0.0,0.074479151740937,0.0,0.0,0.0,0.077885370702614,0.108325194192258,0.0,0.048863249939276,0.075791019525835,0.059446813770938,0.0,0.108417931747164,0.0,0.0,0.191295077444528,0.054057715607446,0.080194790543759,0.193279289440293,0.0,0.12877895236964,0.0,0.142859807353279,0.0,0.0,0.0,0.0,0.0,0.111082037262515,0.0,0.334348869644189,0.858117613079461,0.0,0.059813200498132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963662068782736,0.0,0.0,1.31306251527287,0.15110342881332,0.0,0.12167140688524,0.0,0.0,0.031691189761758,0.201628241212049,0.0,0.0,0.085018754688672,0.128057946775542,0.0,0.181572569835398,0.49931965747624,0.273736263736264,0.129289037337469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050175163713792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11584810796507,0.045661748317211,0.0,0.0,0.0,3.3940145087779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106038415366146,0.0,0.0,0.162766158658568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664426467914924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39043421996646,0.0,0.0,0.0,0.052271010012946,0.0,0.0,0.0,0.10034698890426,0.0,0.0,0.0684482002825,0.092788799858076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055815266301235,0.86185786143112,0.285974025974026,0.0,0.0,0.290402949423616,0.0,0.0,0.0,0.0,0.0,99.0095633844978,0.110625314454108,0.0,0.0,0.0,0.091963853940412,0.155797117703135,0.064946312873463,0.0,0.0,0.830424245695472,0.0,0.103531216043354,0.456573914962198,0.0,0.0,0.0,0.0,0.043236393851267,0.0,0.142411966731493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171757331651057,0.0,0.0,0.032854530910753,0.077164000095948,0.0,2.81436020648374,0.0,0.0,0.048172795521059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08742268484666,0.0,0.090509404962307,0.0,0.19058690744921,0.372474364477512,0.0,0.054350814946225,0.0,0.0,0.0
EX_chsterol_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158785640783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cit_m,0.0,0.470579125174027,0.0,0.0,0.490573296252933,17.3670019723866,0.484822898717198,0.0,0.0,0.135039074710903,0.0,0.774720754128452,0.0,0.232140647463211,0.0,1.36405170442583,0.095445741953881,0.0,1.10138256081314,0.145770741405272,0.452626400693134,0.510049814733293,0.078010687393771,0.0,0.628085172136707,0.0,0.108417931747113,0.407750225288169,0.0,13.2623943174024,0.175215154546208,0.080194790543715,0.428851835013347,0.0,0.0,0.136837444225534,0.0,0.08628128724672,0.191065700982904,11.9803443500583,0.0,0.0,0.0,5.15986684566701,0.074869773928867,0.153575017946878,0.0,0.0,1.40428536118668,0.084797543188415,0.084042080582435,0.0,0.045782976249029,1.80160910346831,0.382008027541701,0.0,0.188060413354492,0.747542811909625,2.41182073507332,0.414493364623013,0.542711858722441,1.21348816108616,3.97210177673571,0.0,0.0,13.0028133421163,0.0,0.339863463989332,0.0,0.226439569088484,0.290104358502163,0.0,0.461679683824173,0.0,0.033857807467484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06624522919924,0.0,0.0,0.0,0.0,0.0,0.196735914568308,1.83108355884724,0.0,0.0,0.088924373537793,0.144570096602138,0.097327577652095,0.0,0.081323496634468,0.0,0.0,5.04142062017763,0.956943689684294,0.0,0.0,0.0,36.2519953049489,0.0,0.0,0.462232899943501,0.0,4.57231049816266,0.0,0.190641184249785,0.0,0.0,6.09175473579262,0.063883457778502,0.0,0.0,0.097284788443517,0.847380673254065,12.1052326937347,0.999566526836588,0.422371134020636,4.67428400289361,0.0,0.0,0.0,0.0,2.43836328314717,0.828505338078344,0.349558573853983,0.0,9.60825486275223,0.519635292243947,6.03432257660779,4.40004261301033,0.0,2.80985763435763,1.14917098445596,0.0,0.736294071722114,0.0,7.05703703703705,0.0,0.241884057970992,8.78186191885948,0.0,0.0,0.0,0.0,0.0,0.0,2.24171722165329,4.45826234621245,0.0,1.4192299684471,2.78652876624369,3.43982170840604,0.307840655249493,0.544575831261454,0.474610208990498,0.0,1.36572561808759,0.439760195917188,0.0,0.180170989118892,6.02354804198649,0.0,0.0,0.0,0.0,16.7033866013693,1.24242139756234,0.068654251516819,0.654653184741392,3.44651992632623,0.0,0.0,0.083955794604549,3.00271090263652,0.122017922867713,0.0,0.6704792745752,0.0,0.064323837979146,1.10867415637517,7.65210391117023,17.3718014846884,0.0,0.27115982777093,18.741506496848,0.0,0.878991435607759,0.0,0.262654113730832,0.221819741334343,0.0,0.110225507391647,0.111394169835194,0.0,6.5086985805541,4.22286983481001,0.0,0.05504759515577,2.42047533407901,0.404205821852429,0.0,0.0,2.29396406258252,0.0,0.827786864298446,0.564498734115773,2.38682594701663,1.39058277134495,0.199484996725914,0.0,0.091659039485535,0.164619695394776,0.136364561760729,25.846862419661,0.197636118265791,0.044410082154059,0.089421809228838,28.4910519629109,0.102637737688951,1.78287219176616,0.277086373825568,3.58283204604186,0.24062423772034,1.29987662667043,0.310728493106012,0.0
